reactive-rla-99;11;329262;29932.909090909092;64.71381936887921
reactive-rla-85;7;257259;36751.28571428572;50.21247803163445
reactive-rla-95;10;315856;31585.6;59.55198618307426
reactive-rla-50;8;358874;44859.25;67.27208051362138
reactive-rla-15;8;256647;32080.875;48.44058903182126
reactive-rla-95;11;314876;28625.090909090908;57.60207150016706
reactive-rla-85;8;255314;31914.25;46.99934199703899
reactive-rla-85;9;254569;28285.444444444445;45.87491971740527
reactive-rla-85;10;253824;25382.4;44.8030421828446
reactive-rla-15;9;253727;28191.88888888889;44.083025261860755
reactive-random;9;288531;32059.0;49.389384615384614
reactive-rla-99;12;375577;31298.083333333332;63.82176977290525
reactive-rla-15;10;252747;25274.7;42.79111842105263
reactive-rla-50;9;406435;45159.444444444445;66.42285023424513
reactive-rla-95;12;367716;30643.0;59.33156028368794
reactive-rla-85;11;325802;29618.363636363636;52.231371412003476
reactive-rla-95;13;366591;28199.30769230769;57.42256542256542
reactive-rla-99;13;447555;34427.307692307695;69.80668983492615
reactive-rla-99;14;446810;31915.0;68.33238837703756
reactive-random;10;339245;33924.5;51.40199699083573
reactive-rla-99;15;446065;29737.666666666668;66.91907273736813
reactive-rla-15;11;305734;27794.0;45.9392072844135
reactive-random;11;338265;30751.363636363636;50.05994405221793
reactive-rla-85;12;396313;33026.083333333336;58.275036967334316
reactive-rla-50;10;459275;45927.5;67.07257737532099
reactive-rla-85;13;395568;30428.30769230769;57.13073273589879
reactive-rla-85;14;394823;28201.64285714286;56.03050277885485
reactive-rla-50;11;555082;50462.0;78.08518762343647
reactive-rla-85;15;394078;26271.866666666665;54.971848846056304
reactive-rla-15;12;302814;25234.5;42.60730253353204
reactive-random;12;412736;34394.666666666664;56.63072304228171
reactive-rla-95;14;402934;28781.0;55.36675
reactive-rla-99;16;496779;31048.6875;66.98116032439177
reactive-rla-15;13;369659;28435.30769230769;47.769755871803774
reactive-rla-50;12;608069;50672.416666666664;77.60525373134328
reactive-random;13;460297;35407.46153846154;57.02271699819168
reactive-rla-99;17;549766;32339.176470588234;67.50892552586697
reactive-rla-95;15;439277;29285.133333333335;53.7706228488953
reactive-rla-85;16;415830;25989.375;50.73581170259569
reactive-rla-50;13;605149;46549.92307692308;72.54648956356736
reactive-rla-15;14;400796;28628.285714285714;46.22991461783767
reactive-random;14;513137;36652.642857142855;58.285254413291796
reactive-rla-99;18;596081;33115.61111111111;66.66780467618456
reactive-rla-95;16;475620;29726.25;52.49550629119233
reactive-rla-99;19;594956;31313.473684210527;65.15124860984733
reactive-rla-50;14;641492;45820.857142857145;69.3680513746739
reactive-random;15;579982;38665.46666666667;61.744154192349086
reactive-rla-15;15;448357;29890.466666666667;47.397825059101656
reactive-rla-85;17;408840;24049.41176470588;43.24508886810103
reactive-rla-95;17;542978;31939.882352941175;56.234006416304965
reactive-rla-15;16;447232;27952.0;46.41037037037037
reactive-rla-50;15;712003;47466.86666666667;72.7646331017417
reactive-random;16;577027;36064.1875;58.369126896041436
reactive-rla-15;17;446107;26241.58823529412;45.46321995464853
reactive-rla-99;20;633425;31671.25;63.27813046278406
reactive-rla-50;16;811257;50703.5625;81.13147522522523
reactive-rla-15;18;444982;24721.222222222223;44.553955555555554
reactive-rla-85;18;479351;26630.61111111111;47.68106134805449
reactive-rla-99;21;729232;34725.333333333336;70.9043831902395
reactive-rla-15;19;443857;23360.894736842107;43.68034858387799
reactive-rla-85;19;478606;25189.78947368421;47.05676625659051
reactive-random;17;574107;33771.0;55.377939627939625
reactive-rla-85;20;477861;23893.05;46.44860785844392
reactive-rla-50;17;887341;52196.529411764706;84.7896771873033
reactive-rla-50;18;886216;49234.22222222222;83.1082319760268
reactive-rla-95;18;567003;31500.166666666668;53.16130128259577
reactive-rla-15;20;519941;25997.05;48.54614740368509
reactive-random;18;636919;35384.38888888889;57.89146321209101
reactive-rla-99;22;782072;35548.72727272727;71.01434962437747
reactive-rla-85;21;544926;25948.85714285714;49.97202277791533
reactive-random;19;635794;33462.84210526316;56.8296241949947
reactive-rla-15;21;570655;27174.04761904762;49.753744804329074
reactive-random;20;633189;31659.45;54.51431029089772
reactive-rla-15;22;569675;25894.31818181818;49.000540665791306
reactive-rla-99;23;834912;36300.52173913043;71.11069760076016
reactive-rla-99;24;833932;34747.166666666664;70.02393762183236
reactive-rla-85;22;576576;26208.0;48.71974522292994
reactive-rla-50;19;879226;46275.05263157895;72.92537082818295
reactive-rla-95;19;560013;29474.36842105263;46.8826564954005
reactive-random;21;689329;32825.19047619047;55.96702402957486
reactive-rla-15;23;637033;27697.08695652174;52.07952109969699
reactive-rla-85;23;574631;24983.956521739132;47.323856522059366
reactive-rla-85;24;573886;23911.916666666668;46.81014133760746
reactive-rla-99;25;886406;35456.24;70.1194534234499
reactive-rla-95;20;630524;31526.2;50.3223116733755
reactive-rla-85;25;660895;26435.8;52.06558894744338
reactive-rla-95;21;629779;29989.47619047619;49.78906194438518
reactive-rla-15;24;704098;29337.416666666668;54.8688292371981
reactive-random;22;745469;33884.954545454544;57.26959753190296
reactive-rla-15;25;703353;28134.12;54.29583683767872
reactive-rla-15;26;702608;27023.384615384617;53.73468821530138
reactive-random;23;743524;32327.130434782608;55.749027370145384
reactive-rla-50;20;888733;44436.65;67.07536495075784
reactive-rla-99;26;938880;36110.769230769234;70.20452809222863
reactive-rla-85;26;713735;27451.346153846152;53.1472611980572
reactive-rla-99;27;937900;34737.03703703704;69.26173347036656
reactive-rla-95;22;680493;30931.5;50.75665680473373
reactive-random;24;741089;30878.708333333332;53.955542343770645
reactive-rla-85;27;809542;29983.037037037036;58.897603195739016
reactive-rla-95;23;776300;33752.17391304348;56.51977701088399
reactive-rla-15;27;735285;27232.777777777777;52.51744862349748
reactive-rla-50;21;936294;44585.42857142857;66.71603717619142
reactive-rla-99;28;1002985;35820.892857142855;70.94247205785668
reactive-rla-85;28;862016;30786.285714285714;59.53381413297906
reactive-rla-95;24;829140;34547.5;57.31167192429022
reactive-random;25;777432;31097.28;53.15311241870548
reactive-rla-50;22;1010765;45943.86363636364;69.55262485630348
reactive-rla-99;29;1074963;37067.68965517241;73.33405377916216
reactive-rla-95;25;828015;33120.6;56.5094867807154
reactive-rla-99;30;1073838;35794.6;72.29994986212083
reactive-rla-15;28;744792;26599.714285714286;49.20917670801923
reactive-rla-95;26;899993;34615.11538461538;59.22951313569535
reactive-rla-50;23;1063605;46243.69565217391;69.69616788321167
reactive-random;26;823747;31682.576923076922;53.41014339445228
reactive-rla-99;31;1136650;36666.12903225807;73.46464281411878
reactive-rla-15;29;820876;28306.068965517243;52.41658964879852
reactive-rla-95;27;976077;36151.0;62.211007561104275
reactive-rla-85;29;855026;29483.655172413793;54.1253088193048
reactive-rla-95;28;974952;34819.71428571428;61.40124956612287
reactive-rla-50;24;1126417;46934.041666666664;70.92631394123845
reactive-random;27;855397;31681.37037037037;52.29347044838835
reactive-rla-50;25;1123497;44939.88;68.58217317487266
reactive-rla-99;32;1168300;36509.375;71.10649012618119
reactive-rla-15;30;871590;29053.0;53.09303095513988
reactive-rla-50;26;1122517;43173.730769230766;67.82978842494123
reactive-random;28;853452;30480.428571428572;51.19246590171033
reactive-rla-85;30;891369;29712.3;53.41239409081034
reactive-rla-99;33;1242771;37659.72727272727;73.43452643171806
reactive-rla-85;31;890389;28722.225806451614;52.849795786758385
reactive-rla-95;29;967962;33378.0;56.2583139165431
reactive-rla-99;34;1310129;38533.205882352944;74.89591335894153
reactive-rla-15;31;893562;28824.58064516129;51.23626203042534
reactive-rla-50;27;1144489;42388.48148148148;65.01830195605433
reactive-rla-85;32;942863;29464.46875;53.613714874967776
reactive-random;29;875204;30179.44827586207;49.46722894014836
reactive-rla-99;35;1307209;37348.828571428574;72.6329159768212
reactive-random;30;872249;29074.966666666667;48.02515661224288
reactive-rla-95;30;1000639;33354.63333333333;55.179980943784166
reactive-rla-15;32;929905;29059.53125;50.733782521024935
reactive-rla-99;36;1374567;38182.416666666664;74.03209120128565
reactive-random;31;946720;30539.354838709678;50.603082851637765
reactive-rla-95;31;1071370;34560.32258064516;57.3155427511109
reactive-rla-99;37;1371647;37071.54054054054;71.92266783762686
reactive-rla-50;28;1137499;40624.96428571428;60.039386461508684
reactive-random;32;944285;29508.90625;49.44321551277827
reactive-rla-85;33;935873;28359.78787878788;49.58024103272519
reactive-rla-99;38;1370667;36070.18421052631;71.24139764160061
reactive-rla-15;33;982745;29780.151515151516;51.5425053279659
reactive-rla-50;29;1134544;39122.206896551725;58.370213566657256
reactive-random;33;1018756;30871.39393939394;51.873838225821295
reactive-rla-15;34;1058829;31142.029411764706;54.06529193697868
reactive-rla-95;32;1102507;34453.34375;56.1438047965858
reactive-rla-85;34;982188;28887.882352941175;49.922612513721184
reactive-rla-99;39;1423654;36503.94871794872;71.30281296572281
reactive-rla-95;33;1169352;35434.90909090909;57.7971825898501
reactive-rla-85;35;979268;27979.085714285713;48.62384176764077
reactive-rla-99;40;1420734;35518.35;69.41485310119695
reactive-random;34;1066317;31362.264705882353;52.2072339295201
reactive-rla-15;35;1109543;31701.22857142857;54.55307936224376
reactive-rla-50;30;1170887;39029.566666666666;57.58868178755895
reactive-rla-85;36;978288;27174.666666666668;48.20296767355591
reactive-rla-85;37;1074095;29029.594594594593;52.02692644483363
reactive-rla-99;41;1495205;36468.41463414634;71.3267976755534
reactive-rla-95;34;1234437;36306.970588235294;59.229978473839125
reactive-rla-15;36;1169642;32490.055555555555;55.690907514951896
reactive-random;35;1119157;31975.914285714287;52.888617886178864
reactive-rla-85;38;1139180;29978.42105263158;53.56874866766148
reactive-rla-99;42;1565936;37284.19047619047;72.84524067414756
reactive-rla-50;31;1192859;38479.32258064516;55.829171637975115
reactive-rla-85;39;1138435;29190.641025641027;53.23059650906626
reactive-rla-15;37;1240373;33523.59459459459;57.53146705065221
reactive-rla-95;35;1285151;36718.6;59.5156104182574
reactive-random;36;1171997;32555.472222222223;53.52587777409738
reactive-rla-95;36;1284171;35671.416666666664;59.02486327303323
reactive-rla-99;43;1636447;38056.90697674418;74.2763948861231
reactive-rla-15;38;1311104;34502.73684210526;59.29002070393375
reactive-rla-95;37;1360181;36761.64864864865;61.122338669747485
reactive-rla-50;32;1231328;38479.0;55.369303771578174
reactive-rla-95;38;1359436;35774.63157894737;60.74886200533115
reactive-rla-85;40;1171112;29277.8;52.488423016098295
reactive-random;37;1234809;33373.21621621621;54.794701185579484
reactive-rla-99;44;1706958;38794.5;75.64346314613252
reactive-rla-15;39;1381835;35431.666666666664;60.97192968243681
reactive-rla-99;45;1793967;39865.933333333334;78.28595939376609
reactive-random;38;1301874;34259.84210526316;56.2831481919168
reactive-rla-95;39;1415576;36296.820512820515;61.34806146007484
reactive-rla-50;33;1269797;38478.69696969697;54.944815921963496
reactive-rla-85;41;1203789;29360.70731707317;51.807255618632865
reactive-rla-50;34;1268817;37318.14705882353;54.52447306791569
reactive-rla-99;46;1846807;40147.97826086957;78.10902181227979
reactive-rla-50;35;1267837;36223.91428571429;54.11051286024171
reactive-rla-15;40;1414512;35362.8;59.943173431734316
reactive-rla-95;40;1482641;37066.025;62.66787242318164
reactive-rla-50;36;1363644;37879.0;57.42365062278948
reactive-rla-85;42;1274520;30345.714285714286;53.54204753199269
reactive-random;39;1334551;34219.256410256414;55.46897099421397
reactive-rla-50;37;1362664;36828.75675675676;56.99420024420024
reactive-rla-95;41;1569650;38284.14634146341;65.3108430031507
reactive-rla-99;47;1913652;40716.0;79.02336376295838
reactive-rla-15;41;1447189;35297.29268292683;58.99556003283337
reactive-rla-85;43;1305657;30364.116279069767;52.76677398112241
reactive-rla-95;42;1608119;38288.54761904762;64.55114057176715
reactive-rla-50;38;1384636;36437.78947368421;55.5138812885338
reactive-rla-15;42;1517700;36135.71428571428;60.50597959258311
reactive-rla-99;48;1935404;40320.916666666664;76.52797693842857
reactive-rla-15;43;1516575;35269.186046511626;60.01215177016831
reactive-random;40;1327561;33189.025;52.34356834634999
reactive-random;41;1326436;32352.09756097561;51.926908653505976
reactive-rla-95;43;1661106;38630.37209302326;64.7864238410596
reactive-rla-99;49;2007382;40966.97959183674;77.78661300264694
reactive-random;42;1420117;33812.30952380953;54.8444070057211
reactive-rla-50;39;1430951;36691.05128205128;55.59582066331942
reactive-rla-99;50;2006257;40125.14;77.15713566393325
reactive-rla-85;44;1329682;30220.045454545456;51.640780104528396
reactive-rla-15;44;1564136;35548.545454545456;60.0325803954683
reactive-rla-99;51;2099938;41175.25490196078;79.92018980341788
reactive-rla-95;44;1723918;39179.954545454544;65.6372845585649
reactive-rla-95;45;1722793;38284.28888888889;65.1218984470424
reactive-rla-15;45;1638607;36413.48888888889;61.68155245771213
reactive-rla-85;45;1375997;30577.71111111111;51.83447923757658
reactive-rla-15;46;1734414;37704.65217391304;64.5916165607284
reactive-rla-50;40;1454976;36374.4;54.39321723189734
reactive-rla-15;47;1733434;36881.574468085106;64.15955086857105
reactive-rla-99;52;2136281;41082.32692307692;78.57352941176471
reactive-random;43;1413127;32863.41860465116;51.96490411778391
reactive-rla-85;46;1446508;31445.82608695652;53.34423983155643
reactive-rla-95;46;1769108;38458.86956521739;64.9169545485335
reactive-rla-50;41;1452021;35415.14634146341;53.32338258785943
reactive-rla-85;47;1445763;30760.91489361702;53.0799135350848
reactive-rla-15;48;1807905;37664.6875;65.6923929098966
reactive-rla-50;42;1451041;34548.59523809524;52.977813781245864
reactive-rla-99;53;2210752;41712.301886792455;79.88236290349897
reactive-rla-85;48;1545017;32187.854166666668;56.12733710579437
reactive-rla-50;43;1450061;33722.348837209305;52.636695137976346
reactive-rla-15;49;1805960;36856.32653061225;64.84557775789509
reactive-rla-95;47;1836466;39073.744680851065;65.99189637994021
reactive-random;44;1465601;33309.11363636364;52.467320896489184
reactive-rla-99;54;2285223;42318.944444444445;81.1487170943019
reactive-rla-85;49;1615748;32974.448979591834;57.53269174496862
reactive-rla-50;44;1516906;34475.13636363636;53.883568044858364
reactive-rla-15;50;1862100;37242.0;65.23484505402084
reactive-rla-95;48;1889306;39360.541666666664;66.1584228926583
reactive-rla-99;55;2359694;42903.527272727275;82.37462701249304
reactive-random;45;1516315;33695.88888888889;52.85290497680437
reactive-rla-85;50;1686479;33729.58;58.88972679341748
reactive-rla-99;56;2430425;43400.44642857143;83.31238923795715
reactive-rla-50;45;1548043;34400.955555555556;53.21212121212121
reactive-rla-15;51;1893750;37132.35294117647;64.20744098796311
reactive-rla-95;49;1927775;39342.34693877551;65.4887041104487
reactive-rla-85;51;1719156;33708.94117647059;58.13909495548961
reactive-rla-99;57;2501156;43879.929824561405;84.2181927596364
reactive-random;46;1538067;33436.239130434784;51.75970571246162
reactive-rla-15;52;1891805;36380.86538461538;63.43593624513498
reactive-rla-15;53;1891060;35680.377358490565;63.145312548042924
reactive-rla-50;46;1608142;34959.608695652176;54.04068065381801
reactive-rla-85;52;1716201;33003.86538461538;57.09607503870321
reactive-rla-15;54;1978069;36630.90740740741;65.2353603946527
reactive-rla-99;58;2544611;43872.60344827586;83.33669919650279
reactive-rla-95;50;1949747;38994.94;63.95283161491247
reactive-rla-50;47;1658856;35294.8085106383;54.36630657976966
reactive-rla-85;53;1781286;33609.16981132075;58.080815304845345
reactive-rla-15;55;2054153;37348.236363636366;66.67886740331491
reactive-rla-50;48;1658111;34543.979166666664;54.126303626451765
reactive-random;47;1559819;33187.63829787234;50.743834130033136
reactive-rla-95;51;2020258;39612.901960784315;65.10168382221693
reactive-rla-15;56;2135809;38139.44642857143;68.39028878402041
reactive-rla-95;52;2019513;38836.78846153846;64.81438260818055
reactive-random;48;1615959;33665.8125;51.38761625904237
reactive-rla-99;59;2566583;43501.40677966102;81.19138514516416
reactive-rla-99;60;2565603;42760.05;80.72171064281919
reactive-rla-50;49;1690788;34505.87755102041;53.57330000861846
reactive-rla-85;54;1803038;33389.59259259259;56.86509032332298
reactive-rla-15;57;2195908;38524.70175438596;68.87910169885967
reactive-rla-15;58;2194928;37843.58620689655;68.48860349415712
reactive-rla-95;53;2070227;39060.88679245283;64.87814542719963
reactive-rla-99;61;2661410;43629.67213114754;83.09759962439111
reactive-rla-15;59;2193948;37185.5593220339;68.10250805338242
reactive-random;49;1662274;33923.95918367347;51.55316884644468
reactive-rla-95;54;2130326;39450.48148148148;65.4227812916584
reactive-rla-99;62;2723049;43920.145161290326;83.38367875647668
reactive-rla-50;50;1721925;34438.5;52.981859726363304
reactive-rla-85;55;1834175;33348.63636363636;56.17390212599744
reactive-rla-15;60;2246422;37440.36666666667;68.18160596259317
reactive-rla-95;55;2128381;38697.836363636365;64.70883128541772
reactive-rla-50;51;1719980;33725.098039215685;52.413717058110045
reactive-rla-85;56;1832230;32718.39285714286;55.57078192707902
reactive-random;50;1708589;34171.78;51.71083711520586
reactive-rla-99;63;2793560;44342.22222222222;84.18029534310251
reactive-rla-85;57;1831485;32131.315789473683;55.34318306761957
reactive-rla-85;58;1830740;31564.48275862069;55.117440937337456
reactive-rla-95;56;2210037;39464.94642857143;66.33028999583738
reactive-random;51;1775654;34816.74509803922;52.77630092019588
reactive-rla-95;57;2291693;40205.14035087719;67.91711508895234
reactive-rla-85;59;1906824;32319.050847457627;56.54414229334487
reactive-random;52;1774909;34132.86538461538;52.565563446335254
reactive-rla-95;58;2290948;39499.10344827586;67.64041779454789
reactive-rla-95;59;2290203;38817.0;67.3659659059964
reactive-rla-99;64;2829903;44217.234375;82.98454034391534
reactive-rla-50;52;1741732;33494.846153846156;51.46849154260712
reactive-rla-95;60;2289458;38157.63333333333;67.09373220145915
reactive-rla-15;61;2239432;36712.0;65.27594003176056
reactive-rla-85;60;1982908;33048.46666666667;57.93542272885021
reactive-random;53;1850993;34924.3962264151;53.993991529910005
reactive-rla-95;61;2359969;38688.016393442624;68.08053565700844
reactive-rla-85;61;2064564;33845.311475409835;59.548826886493345
reactive-rla-99;65;2882743;44349.89230769231;82.76485028324791
reactive-rla-95;62;2358844;38045.87096774193;67.67353933629141
reactive-rla-85;62;2062619;33268.04838709677;58.943013311713784
reactive-random;54;1903833;35256.166666666664;54.37070172708884
reactive-rla-95;63;2452525;38928.968253968254;69.77536844329407
reactive-rla-15;62;2261404;36474.25806451613;63.95828553550944
reactive-random;55;1999640;36357.09090909091;56.59296145311936
reactive-rla-85;63;2144275;34036.11111111111;60.513773106197895
reactive-rla-50;53;1734742;32730.98113207547;49.389508700102354
reactive-rla-15;63;2357211;37416.04761904762;66.14367607387425
reactive-rla-99;66;2921212;44260.78787878788;81.77701850294365
reactive-rla-85;64;2142330;33473.90625;59.91041906958862
reactive-rla-50;54;1805253;33430.61111111111;50.563034754296964
reactive-random;56;2052114;36644.892857142855;56.893134403843725
reactive-rla-15;64;2433221;38019.078125;67.36149982059563
reactive-rla-15;65;2432476;37422.70769230769;67.10524165751781
reactive-rla-85;65;2207415;33960.230769230766;60.700605601816804
reactive-rla-99;67;2974199;44391.02985074627;81.59933553106006
reactive-rla-85;66;2206435;33430.833333333336;60.401873148194646
reactive-rla-95;64;2445535;38211.484375;66.97503801317791
reactive-rla-50;55;1872318;34042.145454545454;51.56464970528986
reactive-rla-99;68;2971279;43695.279411764706;80.3902111032173
reactive-rla-15;66;2483190;37624.09090909091;67.11391265195857
reactive-random;57;2083251;36548.26315789474;56.28254929473451
reactive-rla-50;56;1939676;34637.07142857143;52.549236388596086
reactive-rla-50;57;1938696;34012.21052631579;52.29795798872868
reactive-rla-99;69;3038637;44038.217391304344;80.97352235223522
reactive-rla-50;58;1937716;33408.89655172414;52.04907126380964
reactive-rla-85;67;2228407;33259.80597014925;59.312973750274196
reactive-random;58;2153982;37137.620689655174;57.33065280241005
reactive-rla-15;67;2535664;37845.73134328358;67.20198699865081
reactive-rla-95;65;2438545;37516.07692307692;64.39268839203079
reactive-rla-99;70;3035717;43367.385714285716;79.8082060128142
reactive-random;59;2151042;36458.338983050846;56.52319816043498
reactive-rla-50;59;2004561;33975.61016949153;52.983555151283035
reactive-rla-85;68;2274722;33451.794117647056;59.28930787589499
reactive-random;60;2148122;35802.03333333333;55.743438924715946
reactive-rla-99;71;3102562;43698.05633802817;80.35794612712832
reactive-rla-95;66;2484860;37649.393939393936;64.26351689761263
reactive-rla-15;68;2557416;37609.05882352941;65.93292988015534
reactive-rla-15;69;2556671;37053.20289855073;65.6996913580247
reactive-random;61;2214967;36310.934426229505;56.60206411331656
reactive-rla-15;70;2655925;37941.78571428572;67.83387352433225
reactive-rla-50;60;2028586;33809.76666666667;52.230239109683126
reactive-rla-15;71;2655180;37396.90140845071;67.5955962091565
reactive-rla-85;69;2306372;33425.68115942029;58.67275604477438
reactive-rla-99;72;3133699;43523.59722222222;79.1721460862979
reactive-rla-15;72;2742189;38085.958333333336;69.16878831843496
reactive-rla-95;67;2508885;37446.0447761194;63.20538697104677
reactive-rla-85;70;2377103;33958.614285714284;59.63474223723827
reactive-rla-50;61;2052611;33649.360655737706;51.51704210669447
reactive-random;62;2236719;36076.1129032258;55.68477226376614
reactive-random;63;2235974;35491.65079365079;55.497391540007676
reactive-rla-15;73;2795029;38288.068493150684;69.2299154334038
reactive-rla-85;71;2453113;34550.887323943665;60.784263786242185
reactive-rla-99;73;3164836;43353.91780821918;78.04535278232973
reactive-random;64;2233034;34891.15625;54.770076002407116
reactive-rla-15;74;2861874;38673.97297297297;69.88480286575827
reactive-rla-95;68;2501895;36792.57352941176;60.96830119457742
reactive-random;65;2230114;34309.446153846155;54.06633517414358
reactive-rla-50;62;2074363;33457.467741935485;50.759353216271066
reactive-rla-85;72;2489456;34575.77777777778;60.34338179716331
reactive-rla-95;69;2500770;36243.04347826087;60.662964364413384
reactive-rla-50;63;2073618;32914.57142857143;50.59306083859194
reactive-rla-15;75;2858919;38118.92;68.96078124300864
reactive-random;66;2229134;33774.757575757576;53.83418406467019
reactive-rla-99;74;3197513;43209.63513513513;77.04201964671954
reactive-rla-95;70;2499645;35709.21428571428;60.360670623671155
reactive-rla-95;71;2498520;35190.42253521127;60.061374705247154
reactive-rla-15;76;2926277;38503.64473684211;69.62340444326664
reactive-rla-99;75;3268024;43573.653333333335;77.74399554813579
reactive-random;67;2290773;34190.64179104478;54.467123021442916
reactive-rla-85;73;2535771;34736.58904109589;60.3021830632674
reactive-rla-95;72;2574604;35758.38888888889;61.16255835260242
reactive-random;68;2390027;35147.455882352944;56.444896465624865
reactive-rla-50;64;2106295;32910.859375;50.25968026129185
reactive-rla-15;77;2923357;37965.67532467532;68.7369075131906
reactive-rla-15;78;2922377;37466.3717948718;68.44442273457514
reactive-rla-50;65;2103340;32359.076923076922;49.62942137537397
reactive-rla-95;73;2630744;36037.58904109589;61.47918589922497
reactive-rla-85;74;2582086;34893.05405405405;60.26252033216334
reactive-rla-99;76;3304367;43478.51315789474;76.94041191326309
reactive-random;69;2411779;34953.31884057971;55.599592984222895
reactive-rla-15;79;2973091;37634.06329113924;68.42864762229856
reactive-rla-95;74;2627824;35511.13513513513;60.71791446684901
reactive-rla-50;66;2170185;32881.59090909091;50.47747275775356
reactive-rla-99;77;3371212;43781.97402597403;77.46334071319562
reactive-random;70;2408824;34411.77142857143;54.918640555382865
reactive-rla-95;75;2695182;35935.76;61.44714851194839
reactive-rla-99;78;3368257;43182.782051282054;76.49163730525959
reactive-rla-50;67;2237030;33388.50746268657;51.304775309970815
reactive-random;71;2407844;33913.295774647886;54.69647685290293
reactive-rla-85;75;2604058;34720.77333333333;59.3338410499301
reactive-rla-15;80;3023805;37797.5625;68.413409109974
reactive-rla-85;76;2603078;34251.02631578947;59.09218045425264
reactive-rla-95;76;2692262;35424.5;60.70466160435331
reactive-rla-99;79;3435615;43488.79746835443;77.02849176066083
reactive-rla-85;77;2670436;34680.98701298701;59.82653417373273
reactive-random;72;2460318;34171.083333333336;54.96787034404322
reactive-rla-15;81;3074519;37957.02469135803;68.39868027631715
reactive-rla-50;68;2273373;33431.955882352944;51.096212336266674
reactive-rla-99;80;3432695;42908.6875;76.0967855515513
reactive-rla-15;82;3173773;38704.54878048781;70.24490173505468
reactive-rla-95;77;2745102;35650.67532467532;60.89359232789689
reactive-rla-85;78;2667516;34198.92307692308;59.11770911525431
reactive-rla-15;83;3173028;38229.25301204819;70.03039370401493
reactive-rla-95;78;2743977;35179.192307692305;60.615894442417606
reactive-rla-85;79;2666536;33753.620253164554;58.88356538080708
reactive-rla-95;79;2742852;34719.645569620254;60.34071787422069
reactive-rla-50;69;2319688;33618.666666666664;51.21905198350236
reactive-rla-99;81;3469038;42827.62962962963;75.38158615512589
reactive-rla-85;80;2719010;33987.625;59.083820662768034
reactive-random;73;2453328;33607.232876712325;53.259658509717525
reactive-rla-50;70;2316768;33096.68571428571;50.629921414925256
reactive-rla-95;80;2795692;34946.15;60.5306783195948
reactive-rla-15;84;3194780;38033.09523809524;68.89687793755876
reactive-random;74;2452203;33137.87837837838;53.02497013376158
reactive-rla-50;71;2391239;33679.42253521127;51.649219664455714
reactive-rla-99;82;3515353;42870.15853658537;75.08279505582138
