reactive-rla-85;8;254668;31833.5;56.38579499596449
reactive-rla-95;11;473268;43024.36363636364;98.25477832512316
reactive-random;8;438637;54829.625;91.22704934145862
reactive-rla-15;11;335139;30467.18181818182;68.78740007613247
reactive-rla-95;12;472523;39376.916666666664;95.45233537519142
reactive-random;9;437892;48654.666666666664;88.63101604278074
reactive-rla-85;9;251748;27972.0;50.44187725631769
reactive-rla-15;12;334014;27834.5;65.96258441321409
reactive-rla-85;10;250768;25076.8;48.718270571827055
reactive-rla-95;13;571777;43982.846153846156;111.41671319560767
reactive-random;10;434952;43495.2;79.6826923076923
reactive-rla-50;7;169423;24203.285714285714;31.931012557622
reactive-rla-99;9;242339;26926.555555555555;43.157612974334754
reactive-rla-15;13;380329;29256.076923076922;64.89433070866141
reactive-rla-95;14;622491;44463.642857142855;105.66154592496765
reactive-random;11;431722;39247.454545454544;71.72673879443586
reactive-rla-85;11;272740;24794.545454545456;44.30537541432483
reactive-rla-15;14;377409;26957.785714285714;59.428756850302854
reactive-rla-85;12;271615;22634.583333333332;42.91387493020659
reactive-rla-15;15;376429;25095.266666666666;57.795091164095375
reactive-rla-50;8;205766;25720.75;33.19484790353521
reactive-random;12;494534;41211.166666666664;74.49606520517145
reactive-rla-85;13;270490;20806.923076923078;41.607118689944514
reactive-rla-99;10;278682;27868.2;42.874694210383254
reactive-rla-50;9;204786;22754.0;32.32666132906325
reactive-rla-15;16;472236;29514.75;69.46027846027846
reactive-rla-15;17;471256;27720.941176470587;67.65035894708853
reactive-rla-99;11;374489;34044.454545454544;54.57492719089224
reactive-rla-95;15;644463;42964.2;92.24285907675646
reactive-rla-85;14;342468;24462.0;48.29557522123894
reactive-random;13;526184;40475.692307692305;69.27067301819959
reactive-rla-15;18;524243;29124.61111111111;68.1465911828475
reactive-rla-99;12;426963;35580.25;56.18846661071814
reactive-rla-50;10;226758;22675.8;31.073128665056917
reactive-rla-85;15;398608;26573.866666666665;51.09783740025442
reactive-random;14;524239;37445.642857142855;66.12861473880596
reactive-rla-50;11;225633;20512.090909090908;30.28950907868191
reactive-random;15;523494;34899.6;64.9993123209169
reactive-rla-15;19;591308;31121.473684210527;71.51383577052869
reactive-rla-95;16;637473;39842.0625;75.94858096828047
reactive-rla-85;16;461420;28838.75;54.65242655762402
reactive-random;16;594225;37139.0625;69.15038324516895
reactive-rla-50;12;288445;24037.083333333332;35.14684364548495
reactive-rla-99;13;458100;35238.46153846154;53.63573627773649
reactive-rla-15;20;661819;33090.95;75.1748489025554
reactive-random;17;592280;34840.0;66.36344799005387
reactive-rla-50;13;351257;27019.76923076923;39.389759154102215
reactive-random;18;589675;32759.722222222223;62.964710508208
reactive-rla-15;21;732330;34872.857142857145;78.43862815884476
reactive-rla-85;17;499889;29405.235294117647;53.66994450394314
reactive-rla-95;17;670150;39420.58823529412;71.7347142003585
reactive-rla-50;14;350132;25009.428571428572;38.54076060925376
reactive-rla-85;18;498909;27717.166666666668;52.66494697621095
reactive-rla-50;15;349007;23267.133333333335;37.72758814703676
reactive-rla-95;18;769404;42744.666666666664;80.49838092434501
reactive-rla-99;14;489237;34945.5;51.60731637610746
reactive-rla-85;19;497929;26206.78947368421;51.69689580793398
reactive-random;19;660186;34746.63157894737;66.61900317341795
reactive-random;20;658606;32930.3;64.71042611060743
reactive-rla-95;19;845488;44499.36842105263;84.34384384384384
reactive-rla-99;15;486282;32418.8;48.856601731601735
reactive-rla-50;16;411819;25738.6875;41.41193633952255
reactive-rla-95;20;844363;42218.15;82.59976105137396
reactive-rla-15;22;765007;34773.045454545456;74.3632242270378
reactive-rla-95;21;843238;40154.19047619047;80.92634611921484
reactive-random;21;734690;34985.23809523809;68.91387559808612
reactive-rla-99;16;553640;34602.5;52.43317340644277
reactive-rla-95;22;936919;42587.22727272727;87.68634718912718
reactive-rla-85;20;519901;25995.05;48.814343502443954
reactive-rla-50;17;474631;27919.470588235294;44.69814319170291
reactive-rla-15;23;817481;35542.65217391304;74.18424170616113
reactive-rla-99;17;550720;32395.29411764706;49.93472584856397
reactive-rla-15;24;816501;34020.875;72.97377622377623
reactive-random;22;785404;35700.181818181816;68.82285064196327
reactive-rla-85;21;566216;26962.666666666668;49.45442411870927
reactive-rla-50;18;522192;29010.666666666668;45.764402810304446
reactive-rla-99;18;626730;34818.333333333336;54.263480584813706
reactive-rla-15;25;883859;35354.36;75.1698158145443
reactive-rla-95;23;958891;41690.913043478264;81.50319131961066
reactive-rla-50;19;520247;27381.42105263158;44.41563754829912
reactive-rla-99;19;713739;37565.21052631579;59.74298205246203
reactive-rla-99;20;712614;35630.7;58.72947296991631
reactive-random;23;807376;35103.30434782609;64.765785772448
reactive-rla-85;22;590241;26829.136363636364;47.42675388154112
reactive-rla-50;20;570961;28548.05;45.75381870092791
reactive-rla-95;24;997360;41556.666666666664;78.8129070455891
reactive-rla-15;26;915509;35211.88461538462;71.9868295895222
reactive-rla-50;21;666768;31750.85714285714;51.935660988314794
reactive-rla-15;27;913564;33835.7037037037;69.99459305634605
reactive-rla-85;23;587286;25534.17391304348;45.49410466799972
reactive-rla-50;22;665788;30263.090909090908;51.22885710318011
reactive-rla-99;21;748957;35664.619047619046;57.484723195515066
reactive-rla-15;28;912819;32600.678571428572;69.26040126715945
reactive-rla-99;22;747977;33998.954545454544;56.7058620212913
reactive-rla-15;29;912074;31450.827586206895;68.54145186010868
reactive-rla-95;25;1050200;42008.0;78.47138659577445
reactive-rla-85;24;654131;27255.458333333332;48.33715383596131
reactive-random;24;800386;33349.416666666664;57.98113457337658
reactive-rla-15;30;968214;32273.8;69.15837253992446
reactive-rla-99;23;800451;34802.217391304344;57.47826657051072
reactive-rla-95;26;1117558;42983.0;80.11480037639468
reactive-rla-50;23;687760;29902.608695652172;49.073053508490865
reactive-random;25;867231;34689.24;60.244680851063826
reactive-rla-15;31;1035279;33396.096774193546;71.02965750366732
reactive-rla-95;27;1180370;43717.40740740741;81.03517134759083
reactive-rla-15;32;1034534;32329.1875;70.36100581248421
reactive-random;26;941702;36219.307692307695;63.18362681495211
reactive-rla-50;24;734075;30586.458333333332;49.55420004855547
reactive-rla-85;25;647141;25885.64;43.769530313922836
reactive-rla-95;28;1256454;44873.357142857145;83.58240040027519
reactive-random;27;939757;34805.81481481482;61.700675757210085
reactive-rla-99;24;809958;33748.25;53.716347888848794
reactive-rla-15;33;1099619;33321.78787878788;71.8745970929879
reactive-rla-50;25;731155;29246.2;47.857854630715124
reactive-rla-95;29;1332538;45949.58620689655;85.9856569831044
reactive-random;28;1015841;36280.03571428572;64.61858090263513
reactive-rla-15;34;1174090;34532.05882352941;74.34967513290017
reactive-random;29;1014716;34990.206896551725;63.77641334569046
reactive-rla-99;25;872770;34910.8;55.530917091245946
reactive-rla-85;26;693456;26671.384615384617;44.48391504868189
reactive-rla-50;26;805626;30985.615384615383;50.91246366900325
reactive-rla-50;27;803681;29765.962962962964;49.80826271186441
reactive-rla-99;26;869850;33455.769230769234;53.71471774193548
reactive-rla-85;27;690536;25575.40740740741;43.05235025073015
reactive-rla-95;30;1385378;46179.26666666667;85.37700162450685
reactive-rla-99;27;868870;32180.37037037037;53.1315089740749
reactive-rla-85;28;689556;24627.0;42.5923240473205
reactive-rla-95;31;1481185;47780.16129032258;89.9693093162001
reactive-rla-15;35;1205740;34449.71428571428;71.98183434253653
reactive-rla-85;29;785363;27081.48275862069;47.36274879982739
reactive-rla-85;30;784383;26146.1;46.86725380304243
reactive-rla-50;28;854395;30514.10714285714;50.575025337387316
reactive-random;30;1007726;33590.86666666667;58.426253843706924
reactive-rla-95;32;1533659;47926.84375;89.17909874307043
reactive-rla-15;36;1268552;35237.555555555555;73.02981712876066
reactive-rla-99;28;890842;31815.785714285714;51.2654894832511
reactive-rla-85;31;837370;27011.935483870966;47.9090443248783
reactive-rla-50;29;906869;31271.344827586207;51.425156138015765
reactive-rla-95;33;1530704;46384.969696969696;86.37713981924509
reactive-rla-95;34;1529724;44991.882352941175;85.48637272440283
reactive-rla-99;29;961353;33150.10344827586;53.56299252374217
reactive-rla-15;37;1321392;35713.2972972973;73.01132327963354
reactive-rla-15;38;1320412;34747.68421052631;72.28214012738853
reactive-rla-85;32;869020;27156.875;47.21412610511999
reactive-random;31;1000736;32281.8064516129;53.91182795698925
reactive-rla-95;35;1582711;45220.31428571429;84.99145860709592
reactive-rla-50;30;939546;31318.2;50.62896411053373
reactive-rla-15;39;1380511;35397.717948717946;72.97867835335828
reactive-rla-85;33;950676;28808.363636363636;50.3242431466031
reactive-rla-99;30;994030;33134.333333333336;52.66844099170383
reactive-rla-50;31;1010057;32582.483870967742;52.79751088396744
reactive-rla-95;36;1649776;45827.11111111111;85.97457543928536
reactive-rla-95;37;1649031;44568.40540540541;85.3503873702675
reactive-random;32;1047051;32720.34375;54.085884393605554
reactive-rla-15;40;1451242;36281.05;74.6172886884774
reactive-rla-15;41;1450497;35377.9756097561;74.08773517504167
reactive-rla-85;34;1015761;29875.323529411766;52.047753589624826
reactive-rla-95;38;1730687;45544.39473684211;87.76047245600613
reactive-rla-99;31;1026707;33119.58064516129;51.860200821542676
reactive-random;33;1114116;33761.09090909091;55.828778685158994
reactive-rla-15;42;1522475;36249.40476190476;75.76013199479458
reactive-rla-95;39;1728742;44326.717948717946;86.1577860194357
reactive-rla-85;35;1083119;30946.257142857143;53.84635158293497
reactive-rla-99;32;1113716;34803.625;55.10870152074148
reactive-random;34;1201125;35327.205882352944;59.01956375084327
reactive-rla-50;32;1003067;31345.84375;49.129652441706995
reactive-rla-95;40;1800720;45018.0;87.51855925213087
reactive-rla-85;36;1145931;31831.416666666668;55.2160823838738
reactive-rla-99;33;1189800;36054.545454545456;57.434886078180774
reactive-rla-15;43;1568790;36483.48837209302;75.07593692768124
reactive-random;35;1263937;36112.485714285714;60.23958743061929
reactive-rla-50;33;1000112;30306.424242424244;47.884610436945245
reactive-rla-85;37;1222015;33027.43243243243;57.48078161906807
reactive-rla-95;41;1847035;45049.634146341465;86.39227955757282
reactive-random;36;1260707;35019.63888888889;58.58554001785183
reactive-rla-50;34;1052952;30969.176470588234;48.685516325768575
reactive-rla-15;44;1600440;36373.63636363636;73.22576519737403
reactive-rla-99;34;1211552;35633.882352941175;55.698916181947524
reactive-random;37;1336791;36129.48648648649;60.71819773257753
reactive-rla-85;38;1278155;33635.65789473684;58.20768462242944
reactive-rla-50;35;1051827;30052.2;48.235243341006246
reactive-rla-95;42;1878685;44730.59523809524;84.05592492846323
reactive-random;38;1401876;36891.47368421053;61.97061811679603
reactive-rla-85;39;1345220;34492.820512820515;59.661519707436
reactive-rla-15;45;1631577;36257.26666666667;71.49726931855233
reactive-rla-50;36;1088170;30226.944444444445;47.95125320702585
reactive-random;39;1399546;35885.794871794875;60.81884896103378
reactive-rla-99;35;1233304;35237.25714285715;54.129745448751144
reactive-rla-50;37;1087190;29383.513513513513;47.58313422897654
reactive-rla-99;36;1314960;36526.666666666664;56.583241801349445
reactive-rla-95;43;1909822;44414.46511627907;81.87875372353272
reactive-random;40;1470277;36756.925;62.40802780055445
reactive-rla-85;40;1377897;34447.425;58.68360151166868
reactive-rla-15;46;1664254;36179.434782608696;70.0277028875083
reactive-rla-50;38;1139664;29991.157894736843;48.30359449806216
reactive-rla-99;37;1389431;37552.18918918919;58.48285153393125
reactive-random;41;1544748;37676.78048780488;64.19028278028968
reactive-rla-85;41;1374942;33535.170731707316;57.36278467514662
reactive-rla-99;38;1388451;36538.18421052631;58.04492836676218
reactive-rla-95;44;1942499;44147.704545454544;80.0028572531758
reactive-random;42;1611593;38371.26190476191;65.38416576117501
reactive-rla-15;47;1696931;36104.914893617024;68.67470919324577
reactive-rla-99;39;1441438;36959.94871794872;58.475718790576884
reactive-rla-95;45;2018509;44855.75555555556;81.56017447373412
reactive-rla-85;42;1411285;33602.02380952381;56.761782505043094
reactive-rla-50;39;1132674;29042.923076923078;45.57436595500788
reactive-rla-99;40;1438518;35962.95;57.23566578307128
reactive-rla-95;46;2092980;45499.565217391304;82.94503202740951
reactive-rla-50;40;1131549;28288.725;45.20997832344266
reactive-rla-85;43;1481796;34460.37209302326;58.29051283895562
reactive-random;43;1644270;38238.83720930233;64.26151517335832
reactive-rla-50;41;1130424;27571.317073170732;44.851371360078964
reactive-rla-99;41;1512989;36902.170731707316;58.98519232141583
reactive-rla-15;48;1718683;35805.895833333336;66.69884405514073
reactive-rla-95;47;2167451;46115.97872340425;84.28055159296244
reactive-rla-50;42;1200935;28593.690476190477;46.544781540803264
reactive-rla-50;43;1200190;27911.39534883721;46.30609856828194
reactive-rla-99;42;1583720;37707.619047619046;60.44461560005602
reactive-rla-95;48;2234809;46558.520833333336;85.03470257493822
reactive-rla-85;44;1514473;34419.84090909091;57.47108755153657
reactive-random;44;1676947;38112.431818181816;63.22126167413116
reactive-rla-15;49;1769397;36110.142857142855;66.72243346007605
reactive-rla-99;43;1659730;38598.37209302326;62.172924560799174
reactive-rla-50;44;1272168;28912.909090909092;48.01207018967441
reactive-rla-85;45;1511518;33589.28888888889;56.317919467644465
reactive-random;45;1673992;37199.822222222225;61.95012587602912
reactive-rla-85;46;1510538;32837.782608695656;55.9456323777403
reactive-rla-85;47;1509558;32118.255319148935;55.578234939355355
reactive-random;46;1769799;38473.891304347824;64.81071307874282
reactive-rla-99;44;1734201;39413.65909090909;63.752617135887796
reactive-rla-15;50;1820111;36402.22;66.74472487957121
reactive-rla-95;49;2266459;46254.26530612245;83.16993171000897
reactive-random;47;1768819;37634.44680851064;64.38424091855234
reactive-rla-99;45;1732256;38494.57777777778;62.92335986089748
reactive-rla-95;50;2348115;46962.3;84.91406595650547
reactive-random;48;1835664;38243.0;65.42940382526254
reactive-rla-15;51;1870825;36682.8431372549;66.76582257585262
reactive-rla-85;48;1545901;32206.270833333332;55.10537062846401
reactive-rla-50;45;1265178;28115.066666666666;45.58309542902967
reactive-rla-99;46;1788396;38878.17391304348;63.36230134125249
reactive-rla-95;51;2413200;47317.64705882353;85.44536302420161
reactive-rla-15;52;1921539;36952.67307692308;66.78581993569132
reactive-rla-85;49;1592216;32494.20408163265;55.189635607111335
reactive-rla-95;52;2480045;47693.17307692308;86.07636732158619
reactive-rla-50;46;1296315;28180.760869565216;45.19207515579946
reactive-rla-99;47;1820046;38724.382978723406;62.38935485905279
reactive-random;49;1828674;37319.87755102041;62.190742767787334
reactive-rla-15;53;1993517;37613.52830188679;68.04408462730464
reactive-random;50;1827549;36550.98;61.756180124223604
reactive-rla-95;53;2546890;48054.52830188679;86.68345093008338
reactive-rla-15;54;1992392;36896.148148148146;67.56333605476355
reactive-rla-50;47;1377971;29318.531914893618;47.214662091783595
reactive-rla-50;48;1377226;28692.208333333332;47.00012198469092
reactive-rla-99;48;1880145;39169.6875;63.03454023520696
reactive-rla-15;55;2079401;37807.29090909091;69.65397052422114
reactive-rla-85;50;1616241;32324.82;54.12735949420955
reactive-rla-50;49;1464235;29882.34693877551;49.22735373183919
reactive-random;51;1824319;35770.96078431373;60.5415880168057
reactive-rla-95;54;2621361;48543.72222222222;87.77894969526636
reactive-rla-95;55;2619416;47625.74545454545;86.71375093586224
reactive-rla-15;56;2149912;38391.28571428572;70.74051310277345
reactive-random;52;1821089;35020.942307692305;59.37385047175445
reactive-rla-99;49;1930859;39405.28571428572;63.14439291736931
reactive-rla-50;50;1502704;30054.08;49.08695907290597
reactive-rla-15;57;2220423;38954.78947368421;71.7916917338467
reactive-rla-85;51;1637993;32117.50980392157;53.02794311684504
reactive-rla-99;50;1986999;39739.98;63.535837384003536
reactive-rla-95;56;2641168;47163.71428571428;84.40496662858517
reactive-random;53;1859558;35086.0;58.9471424427038
reactive-rla-50;51;1562803;30643.196078431374;49.94946502531063
reactive-rla-15;58;2282062;39345.89655172414;72.30555064000472
reactive-rla-85;52;1688707;32475.134615384617;53.36484706151907
reactive-rla-50;52;1560858;30016.5;49.39679153511392
reactive-rla-95;57;2638213;46284.43859649123;82.93143886804714
reactive-rla-85;53;1687727;31843.905660377357;53.06695716564138
reactive-rla-50;53;1560113;29436.094339622643;49.1883249306067
reactive-rla-95;58;2637233;45469.53448275862;82.45405151399454
reactive-rla-99;51;2033314;39868.901960784315;63.401711856617645
reactive-random;54;1912032;35408.0;59.23127322233883
reactive-rla-99;52;2032189;39080.557692307695;62.99460631831283
reactive-rla-15;59;2332776;39538.57627118644;72.1940547858398
reactive-rla-99;53;2031064;38321.96226415094;62.592695514092895
reactive-rla-95;59;2698872;45743.59322033898;82.75264325429978
reactive-rla-99;54;2124745;39347.12962962963;64.86714941816236
reactive-rla-15;60;2414432;40240.53333333333;73.77547997493306
reactive-rla-95;60;2698127;44968.78333333333;82.39893861158922
reactive-rla-85;54;1724070;31927.222222222223;52.733049087737754
reactive-rla-50;54;1592790;29496.11111111111;48.80249154360202
reactive-rla-15;61;2412487;39548.96721311475;72.96695309198479
reactive-rla-95;61;2763212;45298.55737704918;82.89181113460184
reactive-random;55;1905042;34637.12727272727;56.690191290191294
reactive-rla-15;62;2488571;40138.24193548387;74.20386540600667
reactive-rla-99;55;2163214;39331.163636363635;64.31651539663824
reactive-random;56;1903917;33998.517857142855;56.34619741100324
reactive-rla-15;63;2487446;39483.269841269845;73.74246234627608
reactive-rla-85;55;1760413;32007.50909090909;52.4172547540807
reactive-rla-95;62;2837683;45769.08064516129;83.90781936488516
reactive-rla-50;55;1623927;29525.945454545454;48.372960123928316
reactive-rla-85;56;1759433;31418.446428571428;52.141980601253955
reactive-rla-15;64;2486321;38848.765625;73.28676187860478
reactive-random;57;1902337;33374.333333333336;55.87006631725318
reactive-rla-99;56;2224853;39729.517857142855;64.91901645525303
reactive-rla-50;56;1705583;30456.839285714286;50.085461274121066
reactive-random;58;1900007;32758.741379310344;55.18242565104855
reactive-rla-50;57;1704838;29909.43859649123;49.88896495431686
reactive-random;59;1899027;32186.898305084746;54.89823427400284
reactive-rla-85;57;1821072;31948.63157894737;52.94313395113732
reactive-rla-99;57;2311862;40558.98245614035;66.7369081635378
reactive-rla-15;65;2539161;39064.015384615384;73.27169821466983
reactive-rla-85;58;1820327;31384.94827586207;52.73626517714316
reactive-rla-95;63;2869333;45544.968253968254;82.48043636756407
reactive-random;60;1960666;32677.766666666666;55.63703512396694
reactive-rla-15;66;2606006;39484.93939393939;73.9729772649075
reactive-rla-50;58;1737515;29957.155172413793;49.51057997745671
reactive-rla-95;64;2936691;45885.796875;83.06818725576203
reactive-rla-85;59;1871041;31712.5593220339;53.04439708299096
reactive-rla-99;58;2350331;40522.94827586207;66.16671437865973
reactive-random;61;1957726;32093.868852459018;54.80477256538109
reactive-random;62;1954496;31524.129032258064;53.91865645492316
reactive-rla-95;65;2989531;45992.78461538462;82.85439724992838
reactive-rla-85;60;1924028;32067.133333333335;53.434900815627834
reactive-rla-99;59;2402805;40725.50847457627;66.27728756503112
reactive-rla-50;59;1770192;30003.254237288136;49.152146259945624
reactive-rla-15;67;2599016;38791.28358208955;70.99669891572078
reactive-rla-85;61;1921108;31493.573770491803;52.66071251364493
reactive-random;63;1951266;30972.47619047619;53.060738916256156
reactive-rla-99;60;2399850;39997.5;65.29319398035324
reactive-rla-50;60;1840923;30682.05;50.308335999606214
reactive-rla-95;66;3042371;46096.530303030304;82.64914116536076
reactive-rla-85;62;2016915;32530.887096774193;54.79545230100731
reactive-rla-95;67;3041391;45393.89552238806;82.23775300302206
reactive-rla-85;63;2015935;31998.968253968254;54.53157248157248
reactive-rla-15;68;2669527;39257.75;71.86856870898252
reactive-random;64;2014078;31469.96875;53.83086844784949
reactive-rla-99;61;2466695;40437.62295081967;66.06587612021588
reactive-rla-50;61;1911654;31338.590163934427;51.43430736719376
reactive-random;65;2012498;30961.507692307692;53.421587026610844
reactive-rla-85;64;2082780;32543.4375;55.441500569131286
reactive-rla-15;69;2740038;39710.69565217391;72.71712428638509
reactive-rla-95;68;3092105;45472.132352941175;81.94100228924057
reactive-rla-50;62;1982165;31970.40322580645;52.52253656197554
reactive-rla-95;69;3164083;45856.27536231884;82.72440983566288
reactive-rla-99;62;2488447;40136.24193548387;64.8184375
reactive-random;66;2045175;30987.5;52.98739998592177
reactive-rla-85;65;2113917;32521.8;54.89301139984423
reactive-rla-15;70;2762010;39457.28571428572;71.28930062881007
reactive-rla-95;70;3236061;46229.44285714286;83.48801843317972
reactive-random;67;2042220;30480.89552238806;52.26267067808378
reactive-rla-95;71;3235316;45567.83098591549;83.18738973875638
reactive-rla-95;72;3322325;46143.40277777778;84.68161650077947
reactive-rla-50;63;1975175;31351.984126984127;50.60762445737508
reactive-rla-85;66;2161478;32749.666666666668;55.00758855239109
reactive-rla-15;71;2823649;39769.704225352114;71.70877433377433
reactive-rla-99;63;2510199;39844.42857142857;63.641288604401254
reactive-random;68;2109065;31015.66176470588;53.15106961028287
reactive-rla-95;73;3416006;46794.602739726026;86.48869274809161
reactive-rla-95;74;3414881;46147.04054054054;86.02695456163246
reactive-rla-50;64;2042020;31906.5625;51.51632155629969
reactive-rla-15;72;2894380;40199.72222222222;72.52157887369944
reactive-rla-95;75;3413756;45516.746666666666;85.57012036818503
reactive-rla-85;67;2214318;33049.522388059704;55.31969094421088
reactive-rla-15;73;2965111;40617.95890410959;73.31423371117869
reactive-rla-50;65;2108865;32444.076923076922;52.40087660148348
reactive-rla-99;64;2534224;39597.25;62.62088174438962
reactive-rla-15;74;2964366;40059.0;73.06341698620072
reactive-random;69;2130817;30881.405797101448;52.3441242473393
reactive-rla-15;75;2963621;39514.94666666666;72.8143105578692
reactive-rla-15;76;2962876;38985.21052631579;72.56689699208684
reactive-rla-95;76;3450099;45396.03947368421;84.5375198838094
reactive-rla-50;66;2105910;31907.727272727272;51.71391495308445
reactive-rla-85;68;2250661;33097.955882352944;55.00135519417044
reactive-rla-99;65;2601582;40024.338461538464;63.37724671827667
reactive-random;70;2202795;31468.5;53.38330258302583
reactive-rla-99;66;2600602;39403.06060606061;63.09972967538705
reactive-rla-95;77;3517457;45681.25974025974;85.0131252701258
reactive-rla-85;69;2296976;33289.50724637681;55.06159143909509
reactive-rla-50;67;2142253;31973.925373134327;51.481795695191806
reactive-rla-15;77;2984628;38761.4025974026;71.24116119581863
reactive-random;71;2249110;31677.605633802817;53.473242957822364
reactive-rla-99;67;2651316;39571.880597014926;63.178618449925395
reactive-rla-95;78;3584522;45955.41025641026;85.46245706974342
reactive-rla-99;68;2650571;38978.98529411765;62.972725880886244
reactive-rla-95;79;3583777;45364.26582278481;85.17756946619535
reactive-random;72;2246170;31196.805555555555;52.80407346712921
reactive-rla-85;70;2364041;33772.014285714286;55.87131759592003
reactive-rla-99;69;2721302;39439.159420289856;63.82751464579866
reactive-rla-50;68;2188568;32184.823529411766;51.6059328350263
reactive-rla-15;78;3017305;38683.39743589744;70.43143080192566
reactive-random;73;2243230;30729.178082191782;52.1514450867052
reactive-rla-85;71;2431106;34240.92957746479;56.660808771967105
reactive-rla-50;69;2185648;31676.057971014492;50.97202532444314
reactive-rla-15;79;3104314;39295.11392405063;71.86009045875511
reactive-rla-95;80;3605529;45069.1125;83.54498518647613
reactive-rla-50;70;2184668;31209.542857142857;50.762751628647436
reactive-random;74;2240290;30274.18918918919;51.514751988040615
reactive-rla-15;80;3103189;38789.8625;71.51353552673882
reactive-rla-99;70;2752439;39320.55714285714;63.145615480490946
reactive-rla-95;81;3602574;44476.22222222222;82.48304118722443
reactive-random;75;2310801;30810.68;52.44581553876478
reactive-rla-85;72;2455131;34099.041666666664;55.90042293817639
reactive-rla-50;71;2237142;31509.042253521126;51.101924741375754
reactive-rla-99;71;2749484;38725.126760563384;62.36696711734268
reactive-rla-95;82;3677045;44842.01219512195;83.26497381976075
reactive-rla-99;72;2748504;38173.666666666664;62.11295819133904
reactive-rla-50;72;2234187;31030.375;50.48704114664984
reactive-rla-95;83;3747776;45153.927710843374;83.86734006734007
reactive-rla-15;81;3096199;38224.67901234568;69.16593786914804
reactive-random;76;2347144;30883.473684210527;52.215787250306775
reactive-rla-99;73;2810143;38495.109589041094;62.601422539253065
reactive-rla-85;73;2487808;34079.561643835616;55.471850844981844
reactive-rla-99;74;2809398;37964.83783783784;62.41081025850618
reactive-rla-99;75;2808653;37448.706666666665;62.2213552277728
reactive-rla-15;82;3093244;37722.48780487805;68.32904758005077
reactive-random;77;2344189;30444.012987012986;51.60230209534412
reactive-rla-95;84;3818287;45455.79761904762;84.4466823411914
reactive-rla-50;73;2270530;31103.15068493151;50.29826031442024
reactive-rla-15;83;3189051;38422.301204819276;70.029588091354
reactive-rla-15;84;3188071;37953.22619047619;69.75081241368105
reactive-random;78;2341234;30015.82051282051;51.00306525455367
reactive-rla-85;74;2520485;34060.60810810811;55.06127353618813
reactive-rla-95;85;3864602;45465.90588235294;83.97903212621597
reactive-rla-99;76;2841330;37385.92105263158;61.66679962505734
reactive-rla-15;85;3262542;38382.84705882353;70.61434346278382
reactive-random;79;2406319;30459.73417721519;51.71738370738526
